id,sex,age,age_group,marital,child,educ,source,smoke,smokenum,op1,Rop2,op3,Rop4,op5,Rop6,Rmast1,mast2,Rmast3,Rmast4,mast5,Rmast6,Rmast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,Rpss4,Rpss5,pss6,Rpss7,Rpss8,pss9,pss10,sest1,sest2,Rsest3,sest4,Rsest5,sest6,Rsest7,sest8,Rsest9,Rsest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,Rpc1,Rpc2,pc3,pc4,pc5,pc6,Rpc7,pc8,pc9,pc10,Rpc11,pc12,pc13,pc14,Rpc15,Rpc16,pc17,pc18,Moptim,Mmast,Mpcoiss,Mslfest,Mposaff,Mnegaff,Mpstress,Mlifesat
428,1,24,0,2,0,3,8,1,25,1,4,3,2,4,3,3,3,3,3,3,4,3,4,3,2,2,1,3,2,2,3,2,2,3,3,2,3,1,2,3,4,4,4,4,5,5,5,3,3,3,2,2,2,2,2,3,2,4,4,4,3,4,4,4,4,3,4,1,1,0,0,0,0,0,1,0,1,3,3,4,4,4,4,2,2,4,4,3,3,4,2,3,3,3,3,2.83333333333333,3.14285714285714,3.22222222222222,3.8,2.8,2.3,2.4,4.6
466,0,47,1,5,1,6,1,0,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,1,1,2,1,3,4,1,3,1,3,3,3,1,3,1,3,4,1,1,5,5,5,6,3,1,2,2,1,2,2,2,2,3,2,4,4,4,4,4,3,2,3,2,4,0,1,1,0,1,1,0,0,0,0,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.83333333333333,4,4.05555555555556,3.4,3.2,1.2,1.9,4.8
435,1,34,1,1,1,4,8,1, ,3,4,4,3,3,3,3,4,3,3,3,3,4,4,3,1,3,1,4,4,1,3,1,3,2,4,1,5,1,4,4,1,1,3,3,4,4,4,3,3,4,3,3,3,2,3,3,2,4,4,4,3,4,3,2,3,4,4,1,1,1,0,1,0,1,1,0,0,4,5,3,3,3,2,2,2,3,4,3,3,3,3,3,3,3,3,3.33333333333333,3.28571428571429,3.05555555555556,3.5,3.7,1.4,2.9,3.6
259,0,54,2,4,1,4,1,0,0,3,3,4,3,4,3,3,3,3,3,3,3,3,4,2,1,3,1,3,3,1,1,1,1,2,3,1,3,1,3,3,2,1,3,3,4,4,4,3,2,3,3,3,2,3,2,3,2,4,4,4,3,3,4,3,4,4,4,1,1,1,0,1,0,1,1,1, ,2,4,4,4,4,2,4,2,4,4,3,3,4,2,4,4,3,3,3.33333333333333,3,3.33333333333333,3.7,2.8,1.2,2.6,3.6
405,0,20,0,1,1,3,1,0, ,3,4,4,4,4,4,3,4,4,4,3,4,3,5,1,1,3,1,5,4,1,5,1,2,4,4,1,2,1,4,4,1,1,3,4,3,3,6,3,2,2,2,3,3,2,3,3,2,4,4,3,4,3,3,4,3,4,4,0,1,1,1,1,1,1,1,0,0,4,3,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,4,3.83333333333333,3.57142857142857,3.72222222222222,3.6,4,1.1,2.5,3.8
266,0,55,2,4,0,6,7,0,0,4,3,4,3,5,4,3,4,2,1,4,4,4,5,1,1,4,1,4,5,1,4,1,1,4,5,1,2,1,4,4,1,1,5,5,5,5,4,3,2,1,2,2,1,2,1,3,1,2,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,0,0,0,1,5,5,5,5,5,5,5,3,3,3,5,5,4,5,5,5,5,5,3.83333333333333,3.14285714285714,4.61111111111111,3.8,4.1,1,1.8,4.8
454,0,30,0,4,1,4,8,0,0,3,3,4,4,4,4,3,4,3,3,2,2,2,3,3,1,3,1,3,5,4,4,3,4,3,3,2,3,1,3,2,3,1,3,2,2,6,4,4,3,4,3,3,3,3,3,5,4,4,4,4,4,1,2,2,2,2,3,1,1,1,1,0,1,0,0,0,0,3,2,3,2,5,4,1,1,2,2,4,3,4,3,2,2,2,2,3.66666666666667,2.71428571428571,2.61111111111111,2.8,3.2,2.3,3.5,3.4
354,1,41,1,3,0,5, ,0,0,5,3,3,3,3,4,1,4,3,4,4,2,3,2,4,2,1,1,3,3,4,3,3,3,2,3,2,2,1,2,3,4,4,2,3,1,2,2,4,3,5,3,3,3,4,3,4,2,4,4,2,3,4,3,4,1,2,3,0,1,1,0,0,0,1,0,0,0,4,1,1,1,3,2,2,2,2,1,1,3,3,2,3,3,3,3,3.5,3,2.22222222222222,3,2.4,2.8,3.4,2
193,1,23,0,1,0,3,1,0,0,4,5,5,5,5,5,4,4,4,4,3,4,4,4,1,1,2,2,4,3,1,4,1,2,5,4,1,4,3,5,5,2,1,6,7,6,6,7,2,1,2,1,1,4,2,1,3,1,4,4,4,4,4,4,2,4,4,4,0,1,1,0,0,0,0,0,0,1,2,3,5,4,5,5,3,3,5,4,5,4,3,4,5,5,5,4,4.83333333333333,3.85714285714286,4.11111111111111,3.8,4,1.5,1.8,6.4
376,0,22,0,1,0,4,5,0,0,3,4,4,4,4,1,3,4,4,4,4,3,3,4,2,1,5,2,4,4,2,4,4,3,4,4,2,5,3,5,4,3,1,2,3,3,1,7,2,3,3,1,2,3,3,3,3,3,4,4,4,4,4,3,4,3,2,3,1,1,1,1,1,1,0,0,0,0,5,3,5,3,5,5,3,4,5,5,5,5,5,5,5,3,4,5,3.33333333333333,3.57142857142857,4.44444444444444,3.5,4.3,2.3,2.6,3.2
700,1,44,1,4,1,5,1,0,0,4,2,4,3,3,3,1,4,3,3,4,3,3,5,3,2,4,1,5,5,2,5,3,3,3,5,2,3,2,4,5,2,1,5,5,5,5,4,3,4,3,1,2,2,2,2,3,4,4,4,4,1,2,3,2,2,3,3,1,1,1,0,0,0,1,1,1,0,5,5,5,4,4,5,3,3,4,4,4,4,4,3,4,4,4,4,3.16666666666667,3,4.05555555555556,2.8,4.4,2.1,2.6,4.8
519,1,21,0,2,0,5,1,0,0,4,4,4,4,4,3,3,4,3,1,3,4,4,4,1,1,5,1,5,4,3,4,3,3,5,4,1,5,2,4,2,3,3,5,5,6,6,5,2,2,4,1,2,2,2,2,3,2,4,4,4,4,3,3,4,3,2,3,0,1,0,0,0,0,0,0,0,1,3,2,4,4,4,3,2,3,3,3,2,4,2,3,4,4,3,4,3.83333333333333,3.14285714285714,3.16666666666667,3.4,4.2,2.1,2.2,5.4
131,1,23,0,1,0,4,1,0, ,2,3,5,3,3,3,3,4,2,3,4,3,2,3,4,1,3,1,5,5,3,5,2,4,2,2,1,5,1,4,5,1,1,4,6,6,6,5,3,4,3,2,3,3,3,3,4,3,4,4,4,4,4,3,1,3,1,4,0,0,1,1,0,0,0,0,0,0,5,5,1,2,3,4,5,1,5,5,1,5,4,4,2,5,5,4,3.16666666666667,3,3.66666666666667,3.2,3.9,1.9,3.1,5.4
201,0,66,2,4,0,4,6,0, ,1,5,5,5,4,4,4,4,4,4,4,4,3,4,1,1,4,1,5,5,1,5,1,1,3,4,1,3,1,4,5,1,1,7,7,7,7,7,3,1,3,2,2,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,0,1,1,0,0,0,1,0,0,0,5,4,5,5,4,4,5,5,5,5,5,4,5,4,5,5,4,4,4,3.85714285714286,4.61111111111111,4,4.2,1,1.9,7
534,0,39,1,4,1,4,8,0,0,1,5,4,4,3,3,4,1,3,4,4,3,3,5,2,1,4,1,4,5,1,4,3,3,5,5,1,4,1,4,5,1,2,5,6,5,6,2,3,2,3,2,3,1,2,2,3,2,4,4,4,4,1,4,4,3,4,4,1,1,1,0,0,0,1,0,0,0,5,5,2,4,4,5,3,3,4,5,4,4,4,5,5,5,5,5,3.33333333333333,3.14285714285714,4.27777777777778,3.6,4.5,1.6,2.3,4.8
510,1,50,1,6,0,5,4,0,0,2,3,3,3,3,2,3,3,2,3,4,4,4,4,3,1,2,1,3,4,1,5,2,2,1,1,1,2,1,1,3,1,1,3,1,5,5,3,3,3,3,2,2,2,2,2,4,3,4,4,4,4,4,4,4,4,4,4,1,1,0,0,1,0,0,0,1,1,4,2,4,4,4,4,3,4,4,4,4,3,5,4,4,4,4,4,2.66666666666667,3.28571428571429,3.83333333333333,4,2.6,1.4,2.6,3.4
457,0,51,2,5,1,6,6,1,80,3,5,3,3,4,4,2,3,2,3,2,3,2,1,4,4,5,1,4,3,4,3,3,4,1,4,3,2,1,1,3,3,2,3,3,6,6,1,3,3,4,3,3,5,3,4,3,4,4,4,4,4,4,3,3,3,2,4,1,1,0,0,0,0,1,0,0,0,2,3,2,4,3,3,3,4,4,3,4,3,2,2,3,3,3,4,3.66666666666667,2.42857142857143,3.05555555555556,3.5,2.7,2.9,3.5,3.8
411,1,49,1,2,1,6,6,0, ,3,4,4,4,4,4,3,3,3,2,3,4,4,5,2,2,2,1,4,5,2,5,1,1,4,5,2,3,1,4,5,1,1,7,7,7,7,3,3,3,3,2,2,2,3,2,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,0,0,0,1,1,0,0,3,4,4,2,3,4,2,3,2,2,4,3,3,2,3,3,3,4,3.83333333333333,3.14285714285714,3,4,4.2,1.4,2.6,6.2
104,1,51,2,2,0,3,1,0,0,3,5,3,5,3,5,4,4,4,3,3,4,4,4,2,1,2,1,4,3,1,3,1,1,2,4,1,2,1,4,4,1,1,3,4,4,5,3,2,2,3,2,3,4,2,3,3,2,4,4,4,3,4,3,4,4,3,4,1,0,1,1,1,0,1,1,1,1,4,5,5,4,5,4,4,3,4,4,3,4,4,3,5,5,4,4,4,3.71428571428571,4.11111111111111,3.7,3.2,1.1,2.6,3.8
115,1,38,1,4,1,6,4,0,0,3,5,4,4,5,5,4,4,4,4,4,4,4,4,2,1,4,1,2,4,1,4,1,2,3,3,1,3,1,3,3,1,1,5,7,5,6,5,3,2,2,2,2,2,2,1,2,1,3,4,4,4,4,3,2,2,2,2,0,1,1,0,0,0,0,0,0,1,4,3,2,4,3,4,5,3,5,4,5,3,4,3,4,5,4,4,4.33333333333333,4,3.83333333333333,3,3.3,1.2,1.9,5.6
129,0,50,1,7,0,5,1,0,0,2,3,2,3,3,2,3,3,2,3,2,2,2,4,3,2,2,1,3,3,1,3,2,3,1,3,2,2,1,2,3,3,2,2,1,4,3,2,3,3,4,3,3,4,3,3,3,4,4,4,4,3,4,3,2,3,3,3,1,1,0,0,1,0,0,0,0,0,4,2,3,3,3,3,2,2,3,3,4,2,3,3,4,4,3,3,2.5,2.42857142857143,3,3.3,2.6,2,3.3,2.4
153,0,49,1,4,1,5,1,0,0,3,5,4,5,5,5,4,3,4,4,4,4,4,5,3,1,3,1,4,5,1,4,1,1,4,5,1,3,1,4,5,1,1,4,4,4,6,5,3,2,2,1,2,3,2,3,3,3,4,4,4,4,3,4,2,3,4,4,1,1,1,0,0,1,0,1,0,1,4,5,5,5,5,3,5,4,5,5,5,3,4,3,5,5,4,5,4.5,3.85714285714286,4.44444444444444,3.6,4.2,1.2,2.4,4.6
318,1,25,0,3,0,6,8,1,140,3,3,4,4,5,5,3,4,4,4,4,3,2,4,5,2,3,4,4,3,4,3,1,3,2,4,1,3,4,3,4,4,1,5,4,4,3,2,5,3,4,2,2,4,2,2,3,2,3,3,3,1,4,3,2,3,3,4,1,0,1,1,0,0,0,1,0,1,4,4,2,4,5,3,4,2,4,4,4,4,3,2,4,3,3,3,4,3.42857142857143,3.44444444444444,2.9,3.3,2.9,2.9,3.6
93,0,47,1,4,1,5,1,0,0,3,3,2,3,2,3,3,3,3,3,3,3,1,3,3,2,4,1,4,3,3,4,2,2,3,3,3,2,1,2,2,3,2,3,3,5,5,4,3,2,3,2,2,2,3,1,2,3,4,4,4,4,4,3,4,3,3,3,1,1,1,0,1,1,0,1,1,0,4,3,3,2,2,3,3,2,4,4,3,2,3,2,3,3,3,4,2.66666666666667,2.71428571428571,2.94444444444444,3.6,3,2.2,2.3,4
185,1,36,1,4,1,5,1,0,0,3,3,5,3,4,4,3,4,3,3,4,3,3,4,3,3,4,1,5,2,3,4,1,3,3,4,2,3,2,4,4,4,4,6,6,6,6,6,3,3,5,2,2,4,3,3,4,4,4,4,4,4,4,3,2,3,4,4,1,1,1,0,1,0,1,1,1,0,2,2,2,2,3,2,3,1,3,2,3,3,3,3,2,2,2,2,3.66666666666667,3.28571428571429,2.33333333333333,3.6,3.7,2.6,3.3,6
365,1,52,2,4,1,1,6,0,0,5,2,4,4,4,1,2,1,2,1,1,1,1,3,4,2,3,1,3,2,5,3,1,3,1,3,1,2,1,3,1,2,2,1,3,1,3,1,2,3,4,3,5,3,4,4,3,2,4,4,2,4,1,4,4,3,4,4,1,1,0,0,1,0,1,0,0,0,2,2,4,5,2,4,1,1,3,5,3,3,4,2,3,3,4,4,3.33333333333333,1.28571428571429,3.05555555555556,3.4,2.4,2.2,3.3,1.8
378,0,25,0,1,0,5,1,0,0,4,3,4,2,4,4,3,4,3,1,3,2,2,3,3,1,3,2,3,2,1,2,1,3,3,2,1,4,2,3,2,2,1,4,4,3,3,3,3,3,3,4,3,3,3,3,2,4,4,3,3,3,4,3,1,3,1,2,0,1,1,1,0,0,0,0,0,0,4,4,3,3,2,3,3,3,4,4,3,3,3,2,4,4,2,3,3.5,2.57142857142857,3.16666666666667,2.7,2.7,1.7,3.1,3.4
500,0,22,0,1,0,4,8,1,60,1,3,3,3,3,2,3,4,4,4,4,2,4,5,3,2,1,1,4,5,1,1,3,3,4,2,1,2,1,3,2,3,3,2,2,2,3,1,3,3,4,2,3,4,3,4,5,3,4,4,3,4,3,2,1,2,1,1,0,1,1,0,0,1,0,0,0,0,1,1,3,2,3,2,3,3,3,3,4,1,3,2,2,3,2,4,2.5,3.57142857142857,2.5,2.5,2.9,2.1,3.4,2
282,1,51,2,4,0,5,5,0,0,5,5,5,5,5,5,4,4,3,4,4,1,3,5,3,1,5,1,5,5,1,5,1,1,2,3,1,1,1,3,4,1,1,6,6,6,7,7,1,1,2,1,2,3,2,2,1,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0,1,5,4,5,5,5,5,3,3,4,4,4,4,4,5,4,4,4,4,5,3.28571428571429,4.22222222222222,4,3.8,1.2,1.8,6.4
451,0,42,1,4,1,5,8,0,0,4,3,2,3,3,4,2,3,2,3,3,2,3,4,2,1,2,2,3,2,1,3,1,1,4,3,1,4,2,3,3,2,2,3,2,4,3,3,3,3,3,2,3,4,3,3,3,3,4,4,2,3,4,3,2,2,1,2,1,1,0,0,1,0,0,1,0,0,2,4,2,3,3,4,1,3,4,2,3,3,2,2,2,4,3,3,3.16666666666667,2.57142857142857,2.77777777777778,2.7,3.1,1.5,3,3
95,1,41,1,2,0,5,1,1,7,3,4,3,5,4,5,3,3,3,4,4,4,4,5,2,1,3,2,4,4,1,3,2,2,4,4,1,4,2,5,4,2,1,6,6,6,6,7,3,2,3,1,2,2,2,1,2,1,3,3,4,4,4,4,4,4,4,4,1,1,1,0,0,0,1,1,1,0,3,4,4,4,5,5,5,3,3,3,4,4,3,4,4,4,4,4,4,3.57142857142857,3.88888888888889,3.8,4,1.6,1.9,6.2
302,0,43,1,4,1,4,1,0,0,4,3,4,2,5,3,2,3,2,1,4,2,2,5,2,1,3,1,3,3,1,3,2,3,3,3,1,2,1,4,2,1,1,5,5,2,2,1,3,3,2,3,3,3,2,4,4,2,3,3,3,3,3,3,3,3,3,4,1,0,1,1,0,0,0,0,0,1,5,2,3,4,4,2,2,4,4,4,4,3,1,2,3,3,4,4,3.5,2.28571428571429,3.22222222222222,3.1,3.1,1.4,2.9,3
113,1,35,1,5,1,2,7,0,0,3,4,4,5,4,4,3,4,3,3,3,2,2,4,5,2,4,1,4,4,4,4,2,3,3,3,1,3,4,4,3,3,3,3,3,4,4,3,3,3,4,2,3,4,3,3,3,4,3,4,3,4,4,4,3,4,4,4,0,1,1,0,0,0,0,1,1,1,2,4,3,3,4,4,2,2,3,2,3,3,3,3,3,3,3,4,4,2.85714285714286,3,3.7,3.6,2.8,3.2,3.4
205,1,28,0,4,0,2,1,0, ,3,2,2,3,3,3,2,3,1,2,3,3,3,3,4,4,3,1,3,2,2,2,2,2,2,3,4,3,2,3,2,3,4,6,5,6,6,6,3,4,5,3,2,3,3,3,4,4,3,4,2,3,1,3,2,3,2,2,1,1,0,0,1,0,1,1,1,0,2,4,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2.66666666666667,2.42857142857143,2.88888888888889,2.5,2.6,2.8,3.4,5.8
545,1,28,0,4,1,3,5,0,0,5,3,4,3,4,2,4,3,1,2,4,4,3,4,3,2,5,1,5,5,1,3,1,1,3,3,1,4,1,4,4,1,1,6,6,7,7,7,2,3,2,2,3,3,3,3,3,2,4,4,4,4,4,3,1,3,3,2,1,1,1,1,1,0,0,0,0,0,2,4,5,4,4,2,5,3,4,5,3,3,3,3,2,3,3,5,3.5,3,3.5,3.2,4,1.3,2.6,6.6
493,1,28,0,4,1,6,2,0, ,3,3,5,5,5,4,3,4,2,3,4,4,3,4,2,1,4,1,5,3,1,3,1,2,4,5,1,3,1,4,3,1,1,2,2,2,5,3,3,3,2,2,3,3,2,3,3,2,4,4,4,3,4,3,3,3,3,4,1,1,1,1,1,0,1,1,1,0,5,4,5,5,4,3,3,5,5,3,1,4,4,4,5,5,4,4,4.16666666666667,3.28571428571429,4.05555555555556,3.5,3.8,1.2,2.6,2.8
488,0,41,1,4,1,3,7,0, ,3,5,5,2,4,4,4,4,4,3,4,4,4,5,1,2,4,1,4,5,1,3,1,3,4,5,2,5,1,5,4,2,1,1,5,4,7,4,3,2,2,2,2,2,2,2,3,2,4,3,4,4,3,4,4,4,4,4,0,1,1,0,1,1,0,0,0,0,4,1,3,4,5,4,3,3,4,4,3,3,3,4,5,3,4,4,3.83333333333333,3.85714285714286,3.55555555555556,3.8,4.4,1.5,2.2,4.2
483,0,40,1,4,1,5,3,0, ,2,2,3,4,5,3,2,2,3,3,2,2,2,5,3,1,4,2,3,5,3,3,3,3,2,4,1,4,2,4,4,3,3,2,2,2,2,2,3,2,2,3,3,2,3,3,2,1,4,4,4,4,4,3,4,4,2,3,1,1,1,0,1,1,0,0,1,1,4,4,5,5,3,2,4,4,5,5,2,2,2,3,4,4,4,3,3.16666666666667,2.28571428571429,3.61111111111111,3.6,3.8,2.4,2.4,2
423,1,27,0,1,0,5,9,0, ,4,5,4,4,4,4,3,4,3,3,4,3,3,4,2,1,4,1,5,5,2,4,1,3,5,3,1,4,2,4,4,1,1,5,5,5,5,5,3,4,3,2,2,2,3,2,3,2,4,4,4,4,4,4,4,4,4,4,0,1,1,0,0,0,0,1,0,1,4,4,4,4,4,3,4,4,5,3,4,3,4,2,4,4,4,4,4.16666666666667,3.28571428571429,3.77777777777778,4,4.2,1.5,2.6,5
321,0,23,0,3,0,5,1,0,0,3,4,4,4,5,3,3,3,3,3,4,3,3,4,3,2,4,1,4,3,3,2,1,3,4,4,3,4,1,4,4,3,3,5,5,5,4,5,2,3,3,2,2,2,3,2,2,2,4,4,4,4,4,3,3,4,3,4,1,1,0,0,0,0,1,1,0,1,2,2,2,2,4,3,2,3,3,2,4,3,3,3,4,4,4,4,3.83333333333333,3.14285714285714,3,3.7,3.7,2.3,2.3,4.8
13,1,45,1,4,1,5,1,0,0,5,5,5,5,5,5,3,4,4,4,4,4,4,5,2,1,3,1,5,5,3,4,1,3,4,4,1,3,1,4,4,3,1,7,7,7,7,7,3,2,4,2,1,4,3,2,4,3,4,4,4,4,4,4,4,4,4,4,0,1,1,0,0,0,0,0,0,0,4,2,1,3,2,3,3,4,2,1,2,4,3,3,3,3,3,3,5,3.85714285714286,2.72222222222222,4,4.1,1.7,2.8,7
410,1,48,1,5,0,2,1,0, ,4,3,5,5,5,5,4,4,4,4,4,4,3,4,1,1,4,1,5,5,2,4,1,2,3,3,1,3,1,5,5,1,1,5,4,6,6,6,3,3,3,1,2,3,2,2,3,2,4,4,4,4,4,4,4,4,4,4,0,1,1,0,1,0,1,1,0,0,5,4,3,5,4,4,2,4,5,4,3,4,2,2,4,4,3,4,4.5,3.85714285714286,3.66666666666667,4,4.1,1.2,2.4,5.4
286,0,33,1,4,1,4,1,1,20,4,5,4,5,5,5,4,4,4,3,4,2,2,2,3,1,4,3,5,3,3,5,2,2,4,5,1,4,4,5,4,3,2,2,2,3,3,2,3,3,3,2,2,3,2,1,5,3,3,4,4,3,4,4,3,2,3,3,1,1,1,1,0,0,0,0,0,0,2,1,4,4,4,3,3,5,5,4,3,4,2,3,3,4,2,4,4.66666666666667,3.28571428571429,3.33333333333333,3.3,4.1,2.4,2.7,2.4
208,1,27,0,4,0,2,1,0, ,5,3,4,2,5,2,1,4,1,1,3,2,2,5,3,3,4,1,5,5,3,3,2,2,3,3,3,3,2,5,4,2,2,6,6,6,6,3,3,2,2,2,2,2,3,2,3,3,4,4,1,3,4,4,4,4,4,1,1,1,1,1,1,0,1,0,0,0,3,2,3,4,4,1,4,4,2,4,2,4,4,2,3,3,2,3,3.5,2,3,3.3,4,2.3,2.4,5.4
490,1,22,0,1,0,5,1,0, ,5,5,5,5,5,5,4,4,4,4,4,4,3,4,2,3,4,1,4,4,2,4,2,2,3,4,2,4,1,3,4,3,2,5,7,7,7,7,2,3,3,1,2,3,1,1,3,2,4,4,4,1,4,4,3,4,4,2,0,1,0,1,0,0,1,1,1,1,5,5,3,4,4,4,4,4,3,5,4,4,4,4,4,4,4,3,5,3.85714285714286,4,3.4,3.8,2,2.1,6.6
164,0,31,1,2,0,5,1,0,0,3,3,2,3,3,3,3,3,2,3,4,2,2,3,2,2,2,1,3,3,2,3,1,3,3,2,2,3,2,3,2,2,2,4,4,3,4,3,3,3,4,3,3,3,3,3,3,4,3,3,2,3,3,2,2,2,2,2,1,1,1,0,0,0,0,1,0,0,2,3,3,4,3,4,2,3,4,4,4,4,3,3,4,4,4,5,2.83333333333333,2.71428571428571,3.5,2.4,2.7,1.9,3.2,3.6
82,1,49,1,7,0,3,1,0,0,2,3,3,2,3,3,2,3,4,4,3,3,3,3,4,1,2,2,4,3,4,4,4,4,2,2,2,2,3,2,3,2,2,2,2,2,3,3,3,3,4,2,4,3,4,3,4,4,3,3,2,3,2,3,1,3,1,3,1,1,1,0,1,0,0,0,1,1,2,2,2,2,4,2,1,2,2,2,3,3,4,3,3,3,3,3,2.66666666666667,3.14285714285714,2.55555555555556,2.4,2.7,2.8,3.4,2.4
293,0,34,1,4,1,4,1,1,20,3,5,4,5,5,2,4,4,4,4,4,4,2,5,3,2,4,2,5,4,2,4,1,3,4,4,2,5,2,4,4,2,1,5,4,4,4,3,3,3,4,3,1,2,2,2,4,2,4,4,4,4,4,4,4,4,3,4,1,1,1,0,0,1,0,1,0,0,4,3,5,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3.71428571428571,3.88888888888889,3.9,4.3,2,2.6,4
292,1,33,1,4,1,3,4,1,70,4,3,5,5,1,1,3,3,3,2,3,1,1,3,2,2,4,2,2,2,2,2,2,3,2,2,2,3,2,2,2,4,4,4,5,6,6,6,4,3,3,3,3,3,3,3,4,3,3,3,4,3,4,2,1,2,2,2,1,1,1,1,1,0,1,1,0,0,2,2,2,2,2,1,4,2,4,3,3,2,2,1,2,2,2,3,3.16666666666667,2.28571428571429,2.27777777777778,2.6,2.4,2.5,3.2,5.4
536,1,24,0,4,0,4,1,0,0,5,5,5,5,4,2,4,4,3,3,4,4,4,4,1,1,3,1,4,4,1,2,1,1,3,3,1,5,1,4,4,1,1,7,7,7,7,7,1,1,3,2,2,2,3,2,2,2,4,4,4,4,4,4,3,4,4,4,0,1,1,1,1,1,1,0,0,0,3,4,3,2,2,4,4,4,3,3,4,3,4,4,4,4,4,4,4.33333333333333,3.71428571428571,3.5,3.9,3.6,1,2,7
214,0,56,2,4,0,2,8,0, ,3,3,4,4,4,2,3,4,4,4,3,4,3,3,2,1,4,1,3,3,2,3,2,2,3,3,1,4,1,4,3,2,2,6,6,6,6,6,2,2,2,2,2,2,2,2,3,1,4,4,4,4,4,3,3,3,3,4,1,1,1,0,0,0,0,1,0,0,3,3,4,4,4,2,4,2,4,4,5,2,4,2,4,4,2,3,3.33333333333333,3.57142857142857,3.33333333333333,3.6,3.3,1.6,2,6
402,1,23,0,1,1,5,1,0, ,4,3,4,4,4,4,3,3,3,3,3,3,3,3,4,1,3,1,3,2,2,3,3,4,1,2,1,2,1,2,3,3,4,5,5,4,6,6,4,2,4,2,1,4,3,2,5,3,4,3,4,3,3,3,4,3,3,4,1,0,1,1,1,0,0,0,0,1,4,3,3,2,4,4,2,2,3,3,3,3,4,4,2,2,3,4,3.83333333333333,3,3.05555555555556,3.4,2.4,2.4,3,5.2
56,1,48,1,4,1,4,5,0,0,3,3,3,3,4,5,2,4,2,1,3,1,1,4,4,2,3,1,5,5,4,3,2,2,2,2,2,4,2,4,3,3,5,4,3,2,3,2,3,4,5,2,3,3,3,2,5,3,4,4,4,4,4,4,1,4,4,4,1,1,1,0,1,0,0,1,0,1,2,3,4,4,4,2,5,4,2,1,5,1,1,1,1,2,1,1,3.5,2,2.44444444444444,3.7,3.5,2.7,3.3,2.8
105,0,48,1,4,1,4, ,0,0,4,4,4,2,4,2,2,3,3,3,3,4,4,4,1,1,4,1,3,4,1,4,1,1,3,3,1,4,1,3,4,1,1,5,5,5,5,4,2,2,2,2,3,1,2,2,4,3,4,4,3,4,4,4,4,3,4,4,0,0,1,0,0,0,1,1,0,1,2,4,4,4,4,3,3,4,4,4,4,3,3,3,2,4,3,3,3.33333333333333,3.14285714285714,3.38888888888889,3.8,3.6,1,2.3,4.8
101,1,25,0,3,0,3,1,1,140,4,4,4,4,5,4,3,4,3,4,4,3,4,4,2,1,3,1,3,3,2,5,1,2,4,4,1,5,1,4,4,2,2,6,6,6,4,7,2,2,1,2,2,2,2,2,2,2,4,4,4,3,4,4,4,4,1,1,1,1,1,0,0,0,0,1,0,0,4,3,2,4,5,5,3,3,4,3,3,3,3,3,4,4,4,5,4.16666666666667,3.57142857142857,3.61111111111111,3.3,3.9,1.5,1.9,5.8
246,0,65,2,4,1,4,5,0,0,3,2,4,4,4,3,4,2,2,2,3,3,3,4,1,1,4,1,4,4,1,3,1,1,3,4,1,3,1,4,4,1,1,3,5,5,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,3,3,3,4,1,1,1,1,1,1,0,0,1,0,4,3,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,3.33333333333333,2.71428571428571,3.77777777777778,2.9,3.7,1,2,3.6
111,0,32,1,4,1,5,4,0,0,3,4,4,4,4,4,3,4,4,3,3,4,3,4,2,1,4,1,4,5,1,5,2,2,4,4,1,4,2,4,5,1,1,6,6,6,6,5,3,2,2,2,2,2,2,1,3,2,3,4,4,4,3,4,4,4,4,3,1,1,1,0,1,1,1,1,0,1,4,3,5,4,5,4,4,4,4,4,5,4,3,4,5,5,4,4,3.83333333333333,3.42857142857143,4.16666666666667,3.7,4.3,1.4,2.1,5.8
83,1,42,1,4,1,2,9,0,0,3,3,3,3,4,2,3,1,4,4,1,4,4,4,1,2,4,1,4,3,2,4,1,2,3,3,2,4,1,4,4,2,1,7,7,7,7,7,1,5,2,1,1,2,2,1,2,2,4,4,4,4,1,4,4,4,4,1,1,1,1,1,1,0,1,1,0,0,2,4,4,5,3,1,2,4,5,4,1,2,4,1,2,2,1,2,3,3,2.72222222222222,3.4,3.7,1.5,1.9,7
